gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2243814961				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC426173	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC426173	XC426173		Sreekumar Chirukandoth									song, call, courtship call/song						PRESENT	field recording																						2017-08-17	11:30	229	229	2017	8	17	2017-08-17						There were five birds chasing each other around the  bush. All would congregate on the power lines, vocalize and fly off, repeating the same again and again; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		50 m							12.8325	80.0357																																																		Clamator jacobinus (Boddaert, 1783)							Animalia|CUCULIFORMES|Cuculidae	Animalia	Chordata	Aves	Cuculiformes		Cuculidae				Clamator	Clamator			jacobinus			SPECIES		Jacobin Cuckoo	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:32.020Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2496468	2496468	1	44	212	1492	9309	2496463		2496468	Clamator jacobinus	Clamator jacobinus (Boddaert, 1783)	Clamator jacobinus		DWC_ARCHIVE	2025-06-12T13:54:32.020Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243814913				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC424375	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC424375	XC424375		Sreekumar Chirukandoth									call						PRESENT	field recording					has background sounds: Argya affinis|Eudynamys scolopaceus																	2018-05-07	18:00	127	127	2018	5	7	2018-05-07						A pair was seen near its nesting site, the nest probably with nestlings. Both adults were vocalizing; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		50 m							12.8312	80.0385																																																		Sturnia pagodarum (Gmelin, 1789)							Animalia|PASSERIFORMES|Sturnidae	Animalia	Chordata	Aves	Passeriformes		Sturnidae				Sturnia	Sturnia			pagodarum			SPECIES		Brahminy Starling	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:37.846Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	6100941	6100941	1	44	212	729	9350	7341571		6100941	Sturnia pagodarum	Sturnia pagodarum (Gmelin, 1789)	Sturnia pagodarum		DWC_ARCHIVE	2025-06-12T13:56:37.846Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243814620				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC424143	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC424143	XC424143		Sreekumar Chirukandoth									call						PRESENT	field recording					has background sounds: Pycnonotus luteolus																	2017-09-17	06:00	260	260	2017	9	17	2017-09-17						Two birds were seen in the pond; animal seen:yes; playback used:no					ASIA				IN				Kanchipuram, Tamil Nadu		40 m							12.836	80.0342																																																		Anas poecilorhyncha J.R.Forster, 1781							Animalia|ANSERIFORMES|Anatidae	Animalia	Chordata	Aves	Anseriformes		Anatidae				Anas	Anas			poecilorhyncha			SPECIES		Indian Spot-billed Duck	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:44.197Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	9450106	9450106	1	44	212	1108	2986	2498056		9450106	Anas poecilorhyncha	Anas poecilorhyncha J.R.Forster, 1781	Anas poecilorhyncha		DWC_ARCHIVE	2025-06-12T13:55:44.197Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243814360				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC424374	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC424374	XC424374		Sreekumar Chirukandoth									call						PRESENT	field recording					has background sounds: Argya affinis																	2018-05-07	18:00	127	127	2018	5	7	2018-05-07						A pair was seen near its nesting site, the nest probably with nestlings. Both adults were vocalizing; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		50 m							12.8312	80.0385																																																		Sturnia pagodarum (Gmelin, 1789)							Animalia|PASSERIFORMES|Sturnidae	Animalia	Chordata	Aves	Passeriformes		Sturnidae				Sturnia	Sturnia			pagodarum			SPECIES		Brahminy Starling	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:31.812Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	6100941	6100941	1	44	212	729	9350	7341571		6100941	Sturnia pagodarum	Sturnia pagodarum (Gmelin, 1789)	Sturnia pagodarum		DWC_ARCHIVE	2025-06-12T13:54:31.812Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243814358				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC425058	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC425058	XC425058		Sreekumar Chirukandoth									song						PRESENT	field recording																						2017-03-04	17:30	63	63	2017	3	4	2017-03-04						A windy evening and a bird hidden in a short bush, was singing its heart out, different notes at different times; animal seen:no; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		0 m							12.902	80.2096																																																		Acrocephalus stentoreus (Hemprich & Ehrenberg, 1833)							Animalia|PASSERIFORMES|Acrocephalidae	Animalia	Chordata	Aves	Passeriformes		Acrocephalidae				Acrocephalus	Acrocephalus			stentoreus			SPECIES		Clamorous Reed Warbler	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:36.044Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	5231333	5231333	1	44	212	729	6101019	2493112		5231333	Acrocephalus stentoreus	Acrocephalus stentoreus (Hemprich & Ehrenberg, 1833)	Acrocephalus stentoreus		DWC_ARCHIVE	2025-06-12T13:56:36.044Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243814252				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC424372	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC424372	XC424372		Sreekumar Chirukandoth									call						PRESENT	field recording																						2018-05-07	18:00	127	127	2018	5	7	2018-05-07						A pair was seen near its nesting site, the nest probably with nestlings. Both adults were vocalizing; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		50 m							12.8312	80.0385																																																		Sturnia pagodarum (Gmelin, 1789)							Animalia|PASSERIFORMES|Sturnidae	Animalia	Chordata	Aves	Passeriformes		Sturnidae				Sturnia	Sturnia			pagodarum			SPECIES		Brahminy Starling	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:43.152Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	6100941	6100941	1	44	212	729	9350	7341571		6100941	Sturnia pagodarum	Sturnia pagodarum (Gmelin, 1789)	Sturnia pagodarum		DWC_ARCHIVE	2025-06-12T13:55:43.152Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243814153				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC425056	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC425056	XC425056		Sreekumar Chirukandoth									song						PRESENT	field recording																						2017-03-04	17:30	63	63	2017	3	4	2017-03-04						A windy evening and a bird hidden in a short bush, was singing its heart out, different notes at different times; animal seen:no; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		0 m							12.902	80.2096																																																		Acrocephalus stentoreus (Hemprich & Ehrenberg, 1833)							Animalia|PASSERIFORMES|Acrocephalidae	Animalia	Chordata	Aves	Passeriformes		Acrocephalidae				Acrocephalus	Acrocephalus			stentoreus			SPECIES		Clamorous Reed Warbler	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:27.914Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	5231333	5231333	1	44	212	729	6101019	2493112		5231333	Acrocephalus stentoreus	Acrocephalus stentoreus (Hemprich & Ehrenberg, 1833)	Acrocephalus stentoreus		DWC_ARCHIVE	2025-06-12T13:57:27.914Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243814152				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC425059	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC425059	XC425059		Sreekumar Chirukandoth									song						PRESENT	field recording																						2017-03-04	17:30	63	63	2017	3	4	2017-03-04						A windy evening and a bird hidden in a short bush, was singing its heart out, different notes at different times; animal seen:no; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		0 m							12.902	80.2096																																																		Acrocephalus stentoreus (Hemprich & Ehrenberg, 1833)							Animalia|PASSERIFORMES|Acrocephalidae	Animalia	Chordata	Aves	Passeriformes		Acrocephalidae				Acrocephalus	Acrocephalus			stentoreus			SPECIES		Clamorous Reed Warbler	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:31.628Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	5231333	5231333	1	44	212	729	6101019	2493112		5231333	Acrocephalus stentoreus	Acrocephalus stentoreus (Hemprich & Ehrenberg, 1833)	Acrocephalus stentoreus		DWC_ARCHIVE	2025-06-12T13:54:31.628Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243813941				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC424380	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC424380	XC424380		Sreekumar Chirukandoth									call						PRESENT	field recording																						2017-09-18	08:30	261	261	2017	9	18	2017-09-18						A huge flock of birds were seen on a palmyrah tree, many males actively building nests. Commotions heard when new males flew in from other places; animal seen:yes; playback used:no					ASIA				IN				Anoor, Kanchipuram, Tamil Nadu		30 m							12.5815	79.9742																																																		Ploceus philippinus (Linnaeus, 1766)							Animalia|PASSERIFORMES|Ploceidae	Animalia	Chordata	Aves	Passeriformes		Ploceidae				Ploceus	Ploceus			philippinus			SPECIES		Baya Weaver	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:38.616Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2494056	2494056	1	44	212	729	9336	2494008		2494056	Ploceus philippinus	Ploceus philippinus (Linnaeus, 1766)	Ploceus philippinus		DWC_ARCHIVE	2025-06-12T13:56:38.616Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243813867				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC425060	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC425060	XC425060		Sreekumar Chirukandoth									song						PRESENT	field recording																						2017-03-04	17:30	63	63	2017	3	4	2017-03-04						A windy evening and a bird hidden in a short bush, was singing its heart out, different notes at different times; animal seen:no; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		0 m							12.902	80.2096																																																		Acrocephalus stentoreus (Hemprich & Ehrenberg, 1833)							Animalia|PASSERIFORMES|Acrocephalidae	Animalia	Chordata	Aves	Passeriformes		Acrocephalidae				Acrocephalus	Acrocephalus			stentoreus			SPECIES		Clamorous Reed Warbler	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:45.886Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	5231333	5231333	1	44	212	729	6101019	2493112		5231333	Acrocephalus stentoreus	Acrocephalus stentoreus (Hemprich & Ehrenberg, 1833)	Acrocephalus stentoreus		DWC_ARCHIVE	2025-06-12T13:55:45.886Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243813822				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC424246	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC424246	XC424246		Sreekumar Chirukandoth									song						PRESENT	field recording					has background sounds: Himantopus himantopus																	2017-10-18	08:30	291	291	2017	10	18	2017-10-18						Was singing (or responding) to another song from a nearby bush; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		0 m							12.903	80.2099																																																		Prinia socialis Sykes, 1832							Animalia|PASSERIFORMES|Cisticolidae	Animalia	Chordata	Aves	Passeriformes		Cisticolidae				Prinia	Prinia			socialis			SPECIES		Ashy Prinia	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:36.415Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2492752	2492752	1	44	212	729	9293	2492743		2492752	Prinia socialis	Prinia socialis Sykes, 1832	Prinia socialis		DWC_ARCHIVE	2025-06-12T13:56:36.415Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243813754				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC424247	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC424247	XC424247		Sreekumar Chirukandoth									song						PRESENT	field recording					has background sounds: Himantopus himantopus																	2017-10-18	08:30	291	291	2017	10	18	2017-10-18						Same bird calling from inside a bush a while later; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		0 m							12.903	80.2099																																																		Prinia socialis Sykes, 1832							Animalia|PASSERIFORMES|Cisticolidae	Animalia	Chordata	Aves	Passeriformes		Cisticolidae				Prinia	Prinia			socialis			SPECIES		Ashy Prinia	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:45.741Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2492752	2492752	1	44	212	729	9293	2492743		2492752	Prinia socialis	Prinia socialis Sykes, 1832	Prinia socialis		DWC_ARCHIVE	2025-06-12T13:55:45.741Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243813699				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC423235	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC423235	XC423235		Sreekumar Chirukandoth									song						PRESENT	field recording					has background sounds: Acridotheres tristis|Eudynamys scolopaceus|Orthotomus sutorius|Corvus splendens|Prinia inornata|Dicrurus macrocercus																	2018-07-01	08:30	182	182	2018	7	1	2018-07-01						A bird was seen singing from a post. Another one was seen on the ground. The song is at 5, 15 and 22 seconds.; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		20 m							12.9168	80.1348																																																		Mirafra affinis Blyth, 1845							Animalia|PASSERIFORMES|Alaudidae	Animalia	Chordata	Aves	Passeriformes		Alaudidae				Mirafra	Mirafra			affinis			SPECIES		Jerdon's Bush Lark	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:39.279Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	5788824	5788824	1	44	212	729	7211	2490574		5788824	Mirafra affinis	Mirafra affinis Blyth, 1845	Mirafra affinis		DWC_ARCHIVE	2025-06-12T13:56:39.279Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243813337				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC424379	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC424379	XC424379		Sreekumar Chirukandoth									song, call						PRESENT	field recording					has background sounds: Pycnonotus cafer																	2017-09-18	08:30	261	261	2017	9	18	2017-09-18						A huge flock of birds were seen on a palmyrah tree, many males actively building nests. Commotions heard when new males flew in from other places; animal seen:yes; playback used:no					ASIA				IN				Anoor, Kanchipuram, Tamil Nadu		30 m							12.5815	79.9742																																																		Ploceus philippinus (Linnaeus, 1766)							Animalia|PASSERIFORMES|Ploceidae	Animalia	Chordata	Aves	Passeriformes		Ploceidae				Ploceus	Ploceus			philippinus			SPECIES		Baya Weaver	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:39.050Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2494056	2494056	1	44	212	729	9336	2494008		2494056	Ploceus philippinus	Ploceus philippinus (Linnaeus, 1766)	Ploceus philippinus		DWC_ARCHIVE	2025-06-12T13:56:39.050Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243813053				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC423313	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC423313	XC423313		Sreekumar Chirukandoth									call						PRESENT	field recording																						2017-09-20	18:30	263	263	2017	9	20	2017-09-20						Calling from the side of the road; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		40 m							12.8331	80.035																																																		Caprimulgus asiaticus Latham, 1790							Animalia|CAPRIMULGIFORMES|Caprimulgidae	Animalia	Chordata	Aves	Caprimulgiformes		Caprimulgidae				Caprimulgus	Caprimulgus			asiaticus			SPECIES		Indian Nightjar	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:43.097Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2496944	2496944	1	44	212	8510645	5225	2496826		2496944	Caprimulgus asiaticus	Caprimulgus asiaticus Latham, 1790	Caprimulgus asiaticus		DWC_ARCHIVE	2025-06-12T13:55:43.097Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243813014				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC421645	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC421645	XC421645		Vivek Puliyeri									call						PRESENT	field recording																						2018-06-02	01:45	153	153	2018	6	2	2018-06-02						animal seen:no; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Ninox scutulata (Raffles, 1822)							Animalia|STRIGIFORMES|Strigidae	Animalia	Chordata	Aves	Strigiformes		Strigidae				Ninox	Ninox			scutulata			SPECIES		Brown Hawk-Owl	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:25.378Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2497840	2497840	1	44	212	1450	9348	2497780		2497840	Ninox scutulata	Ninox scutulata (Raffles, 1822)	Ninox scutulata		DWC_ARCHIVE	2025-06-12T13:57:25.378Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243812640				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC423306	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC423306	XC423306		Sreekumar Chirukandoth									call						PRESENT	field recording																						2017-12-06	18:00	340	340	2017	12	6	2017-12-06						Two birds calling from different locations; animal seen:no; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		50 m							12.833	80.0357																																																		Pitta brachyura (Linnaeus, 1766)							Animalia|PASSERIFORMES|Pittidae	Animalia	Chordata	Aves	Passeriformes		Pittidae				Pitta	Pitta			brachyura			SPECIES		Indian Pitta	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:35.954Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2489507	2489507	1	44	212	729	9334	2489451		2489507	Pitta brachyura	Pitta brachyura (Linnaeus, 1766)	Pitta brachyura		DWC_ARCHIVE	2025-06-12T13:56:35.954Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243812545				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC423311	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC423311	XC423311		Sreekumar Chirukandoth									call						PRESENT	field recording					has background sounds: Caprimulgus asiaticus																	2017-09-20	18:00	263	263	2017	9	20	2017-09-20						Flocks of birds were repeatedly calling from different locations.; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		40 m							12.8333	80.0344																																																		Burhinus indicus (Salvadori, 1866)							Animalia|CHARADRIIFORMES|Burhinidae	Animalia	Chordata	Aves	Charadriiformes		Burhinidae				Burhinus	Burhinus			indicus			SPECIES		Indian Stone-curlew	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:31.425Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	6066037	6066037	1	44	212	7192402	9697	2482094		6066037	Burhinus indicus	Burhinus indicus (Salvadori, 1866)	Burhinus indicus		DWC_ARCHIVE	2025-06-12T13:54:31.425Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
